is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,guest_group_type,guest_origin
0,119,2015,August,13,0,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,76.5,1,2,Couples,Foreign
0,3,2015,August,13,0,3,3,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,140.0,0,1,Family,Foreign
0,8,2015,August,13,0,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,99.0,1,2,Couples,Foreign
0,16,2015,August,13,2,3,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,50.4,0,0,Couples,Foreign
0,3,2015,August,13,2,4,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,94.0,0,2,Couples,Foreign
0,142,2015,August,13,2,5,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,76.5,0,1,Couples,Foreign
0,106,2015,August,13,2,7,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,76.5,0,1,Couples,Foreign
0,39,2015,August,14,0,2,2,0.0,0,HB,Offline TA/TO,0,0,0,A,0,No Deposit,0,109.0,0,0,Couples,Foreign
0,39,2015,August,14,0,2,2,0.0,0,HB,Offline TA/TO,0,0,0,A,0,No Deposit,0,109.0,0,0,Couples,Foreign
0,39,2015,August,14,0,2,2,0.0,0,HB,Offline TA/TO,0,0,0,A,1,No Deposit,0,109.0,0,0,Couples,Foreign
0,39,2015,August,14,0,2,1,0.0,0,HB,Offline TA/TO,0,0,0,A,1,No Deposit,0,87.0,0,0,Solo,Foreign
0,39,2015,August,14,0,2,1,0.0,0,HB,Offline TA/TO,0,0,0,A,1,No Deposit,0,87.0,0,0,Solo,Foreign
0,39,2015,August,14,0,2,1,0.0,0,HB,Offline TA/TO,0,0,0,A,1,No Deposit,0,87.0,0,0,Solo,Foreign
0,39,2015,August,14,0,2,2,0.0,0,HB,Offline TA/TO,0,0,0,A,1,No Deposit,0,109.0,0,0,Couples,Foreign
0,88,2015,August,14,0,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,76.5,0,0,Couples,Foreign
0,39,2015,August,14,0,2,2,0.0,0,HB,Offline TA/TO,0,0,0,A,1,No Deposit,0,109.0,0,1,Couples,Foreign
0,150,2015,August,14,1,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,76.5,0,1,Couples,Foreign
0,133,2015,August,14,2,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,76.5,0,1,Couples,Foreign
0,119,2015,August,14,2,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,76.5,0,1,Couples,Foreign
0,6,2015,August,14,2,3,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,83.2,0,1,Solo,Foreign
0,6,2015,August,14,2,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,93.2,0,0,Couples,Foreign
0,4,2015,August,14,2,5,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,106.14,0,1,Couples,Foreign
0,10,2015,August,14,2,6,2,0.0,0,BB,Direct,0,0,0,A,1,No Deposit,0,75.0,0,1,Couples,Foreign
0,4,2015,August,15,0,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,124.0,0,1,Couples,Foreign
0,5,2015,August,15,0,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,124.0,0,2,Couples,Foreign
0,16,2015,August,15,1,1,2,0.0,0,HB,Offline TA/TO,0,0,0,A,0,No Deposit,0,104.0,0,0,Couples,Foreign
0,40,2015,August,15,2,2,2,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,62.0,0,0,Couples,Foreign
0,40,2015,August,15,2,2,2,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,62.0,0,0,Couples,Foreign
0,40,2015,August,15,2,2,1,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,60.0,0,0,Solo,Foreign
0,2,2015,August,15,2,2,2,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,62.0,0,0,Couples,Foreign
0,40,2015,August,15,2,2,1,0.0,0,BB,Groups,0,0,0,A,1,No Deposit,0,60.0,0,0,Solo,Foreign
0,40,2015,August,15,2,2,1,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,60.0,0,0,Solo,Foreign
0,40,2015,August,15,2,2,2,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,62.0,0,0,Couples,Foreign
0,7,2015,August,15,2,3,2,1.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,90.0,0,1,Family,Foreign
0,8,2015,August,15,2,3,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,75.0,0,0,Couples,Foreign
0,40,2015,August,15,2,2,3,0.0,0,BB,Groups,0,0,0,A,1,No Deposit,0,84.0,0,1,Family,Foreign
0,131,2015,August,15,2,1,2,0.0,0,HB,Offline TA/TO,0,0,0,A,0,No Deposit,0,94.5,0,0,Couples,Foreign
1,131,2015,August,15,2,1,2,0.0,0,HB,Offline TA/TO,0,0,0,A,0,No Deposit,0,94.5,0,0,Couples,Foreign
0,5,2015,August,15,2,1,2,0.0,0,HB,Offline TA/TO,0,0,0,A,0,No Deposit,0,94.5,0,0,Couples,Foreign
1,131,2015,August,15,2,1,1,0.0,0,HB,Offline TA/TO,0,0,0,A,1,No Deposit,0,36.25,0,0,Solo,Foreign
0,131,2015,August,15,2,1,2,0.0,0,HB,Offline TA/TO,0,0,0,A,0,No Deposit,0,94.5,0,0,Couples,Foreign
1,2,2015,August,15,2,1,2,1.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,68.5,0,0,Family,Foreign
0,5,2015,August,15,2,1,2,1.0,0,HB,Offline TA/TO,0,0,0,A,1,No Deposit,0,116.5,0,0,Family,Foreign
0,131,2015,August,15,2,1,2,0.0,0,HB,Offline TA/TO,0,0,0,A,2,No Deposit,0,94.5,0,0,Couples,Foreign
0,2,2015,August,15,2,1,1,0.0,0,HB,Offline TA/TO,0,0,0,A,0,No Deposit,0,72.5,0,0,Solo,Foreign
0,1,2015,August,15,2,1,3,0.0,0,HB,Offline TA/TO,0,0,0,A,1,No Deposit,0,138.5,0,1,Family,Foreign
1,11,2015,August,15,2,1,3,0.0,0,HB,Offline TA/TO,0,0,0,A,1,No Deposit,0,138.5,0,1,Family,Foreign
0,9,2015,August,15,2,1,1,0.0,0,HB,Offline TA/TO,0,0,0,A,0,No Deposit,0,36.25,0,0,Solo,Foreign
0,5,2015,August,15,2,1,2,0.0,0,HB,Offline TA/TO,0,0,0,A,0,No Deposit,0,47.25,0,0,Couples,Foreign
1,2,2015,August,15,2,1,1,0.0,0,HB,Offline TA/TO,0,0,0,A,0,No Deposit,0,72.5,0,0,Solo,Foreign
0,11,2015,August,15,2,1,2,0.0,0,HB,Offline TA/TO,0,0,0,A,0,No Deposit,0,94.5,0,0,Couples,Foreign
0,131,2015,August,15,2,1,2,0.0,0,HB,Offline TA/TO,0,0,0,A,0,No Deposit,0,94.5,0,0,Couples,Foreign
0,12,2015,August,16,2,3,3,0.0,0,BB,Offline TA/TO,0,0,0,A,1,No Deposit,0,68.8,0,0,Family,Foreign
0,5,2015,August,16,2,3,2,2.0,0,BB,Online TA,0,0,0,F,0,No Deposit,0,162.0,1,2,Family,Foreign
0,137,2015,August,16,1,0,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,76.5,0,0,Couples,Foreign
0,1,2015,August,16,2,1,2,0.0,0,BB,Direct,0,0,0,D,1,No Deposit,0,139.0,0,0,Couples,Foreign
0,5,2015,August,16,2,1,1,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,67.0,0,0,Solo,Foreign
0,6,2015,August,16,2,1,2,1.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,90.0,0,2,Family,Foreign
0,3,2015,August,16,2,1,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,75.0,0,0,Couples,Foreign
0,1,2015,August,16,2,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,138.0,0,2,Couples,Foreign
0,5,2015,August,16,2,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,105.0,0,2,Couples,Foreign
0,6,2015,August,16,2,1,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,90.0,0,1,Couples,Foreign
0,6,2015,August,16,3,5,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,85.63,0,2,Solo,Foreign
0,0,2015,August,17,1,0,2,0.0,0,BB,Direct,0,0,0,A,2,No Deposit,0,124.0,0,0,Couples,Foreign
0,0,2015,August,17,1,0,1,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,114.0,0,0,Solo,Foreign
0,0,2015,August,17,1,0,2,0.0,0,SC,Online TA,0,0,0,D,1,No Deposit,0,129.0,0,0,Couples,Foreign
0,0,2015,August,17,1,0,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,138.0,0,0,Couples,Foreign
0,46,2015,August,17,1,1,2,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,62.0,0,0,Couples,Foreign
0,46,2015,August,17,1,1,1,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,60.0,0,0,Solo,Foreign
0,46,2015,August,17,1,1,2,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,62.0,0,1,Couples,Foreign
0,46,2015,August,17,1,1,2,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,62.0,0,1,Couples,Foreign
0,46,2015,August,17,1,1,3,0.0,0,BB,Groups,0,0,0,A,1,No Deposit,0,84.0,0,2,Family,Foreign
0,46,2015,August,17,1,1,1,0.0,0,BB,Groups,0,0,0,A,1,No Deposit,0,60.0,0,0,Solo,Foreign
0,5,2015,August,17,1,1,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,75.0,0,0,Couples,Foreign
0,92,2015,August,17,1,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,85.5,1,0,Couples,Foreign
0,7,2015,August,17,1,1,2,2.0,0,SC,Online TA,0,0,0,F,1,No Deposit,0,153.0,0,0,Family,Foreign
0,4,2015,August,17,1,1,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,128.0,0,3,Solo,Foreign
0,3,2015,August,17,1,2,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,117.33,0,0,Solo,Foreign
0,4,2015,August,17,1,2,1,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,67.0,0,0,Solo,Foreign
0,7,2015,August,17,1,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,90.0,0,1,Couples,Foreign
0,112,2015,August,17,1,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,76.5,0,1,Couples,Foreign
0,2,2015,August,17,1,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,122.0,0,2,Couples,Foreign
0,46,2015,August,17,1,3,2,0.0,0,BB,Groups,0,0,0,A,1,No Deposit,0,62.0,0,1,Couples,Foreign
0,4,2015,August,17,1,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,122.0,0,3,Couples,Foreign
0,4,2015,August,17,1,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,122.0,0,3,Couples,Foreign
0,2,2015,August,17,1,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,122.0,0,2,Couples,Foreign
0,137,2015,August,17,1,4,2,0.0,0,HB,Offline TA/TO,0,0,0,A,0,No Deposit,0,83.47,0,0,Couples,Foreign
0,5,2015,August,17,1,5,2,0.0,0,BB,Direct,0,0,0,B,0,No Deposit,0,75.0,1,1,Couples,Foreign
0,6,2015,August,17,1,5,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,104.0,1,2,Couples,Foreign
0,5,2015,August,17,1,5,2,0.0,0,BB,Direct,0,0,0,B,0,No Deposit,0,75.0,0,1,Couples,Foreign
0,4,2015,August,17,2,5,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,75.0,0,0,Couples,Foreign
0,0,2015,August,17,1,1,2,0.0,0,BB,Corporate,0,0,0,A,2,No Deposit,0,72.0,0,0,Couples,Foreign
0,5,2015,August,17,3,10,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,92.31,0,2,Solo,Foreign
0,0,2015,August,18,0,1,1,0.0,0,SC,Direct,0,0,0,D,0,No Deposit,0,100.0,0,0,Solo,Foreign
0,0,2015,August,18,0,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,124.0,0,0,Couples,Foreign
0,47,2015,August,18,0,2,1,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,100.0,0,1,Solo,Foreign
0,14,2015,August,18,0,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,80.0,0,1,Couples,Foreign
0,12,2015,August,18,0,2,3,0.0,0,BB,Direct,0,0,0,D,0,No Deposit,0,110.0,0,2,Family,Foreign
0,12,2015,August,18,0,2,2,1.0,0,BB,Direct,0,0,0,D,0,No Deposit,0,92.5,0,2,Family,Foreign
0,1,2015,August,18,0,4,2,0.0,0,HB,Offline TA/TO,0,0,0,A,0,No Deposit,0,109.8,0,0,Couples,Foreign
0,15,2015,August,18,0,4,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,75.0,0,0,Couples,Foreign
0,6,2015,August,18,0,4,2,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,75.0,0,1,Couples,Foreign
1,7,2015,August,18,0,4,2,0.0,0,BB,Direct,0,0,0,A,1,No Deposit,0,75.0,0,0,Couples,Foreign
0,10,2015,August,18,0,5,2,0.0,0,BB,Online TA,0,0,0,A,1,No Deposit,0,90.0,0,1,Couples,Foreign
0,8,2015,August,18,0,5,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,93.0,1,1,Couples,Foreign
0,14,2015,August,18,1,5,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,75.0,0,0,Couples,Foreign
0,8,2015,August,18,1,5,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,90.0,0,1,Couples,Foreign
0,4,2015,August,18,2,10,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,99.33,0,0,Couples,Foreign
0,3,2015,August,18,0,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,122.0,0,2,Couples,Foreign
0,6,2015,August,18,0,3,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,75.0,0,2,Couples,Foreign
0,8,2015,August,18,0,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,95.0,0,2,Couples,Foreign
0,6,2015,August,18,0,3,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,75.0,0,2,Couples,Foreign
0,10,2015,August,18,0,3,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,81.0,0,2,Couples,Foreign
0,6,2015,August,19,0,3,2,0.0,0,BB,Direct,0,0,0,D,0,No Deposit,0,79.0,0,0,Couples,Foreign
0,8,2015,August,19,0,3,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,81.0,0,2,Couples,Foreign
0,9,2015,August,19,0,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,81.0,0,1,Couples,Foreign
0,97,2015,August,19,0,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,76.5,0,0,Couples,Foreign
0,9,2015,August,19,0,4,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,90.0,0,1,Couples,Foreign
0,7,2015,August,19,1,4,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,67.0,0,0,Couples,Foreign
0,7,2015,August,19,1,4,2,0.0,0,BB,Direct,0,0,0,A,1,No Deposit,0,75.0,0,0,Couples,Foreign
0,4,2015,August,19,1,4,2,0.0,0,BB,Direct,0,0,0,E,1,No Deposit,0,89.0,0,0,Couples,Foreign
0,4,2015,August,19,0,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,106.0,0,2,Couples,Foreign
0,0,2015,August,19,0,2,2,1.0,0,SC,Online TA,0,0,0,A,1,No Deposit,0,97.0,0,3,Family,Foreign
0,0,2015,August,19,0,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,97.0,0,1,Couples,Foreign
0,4,2015,August,19,0,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,106.0,0,1,Couples,Foreign
0,9,2015,August,19,0,2,2,0.0,0,BB,Direct,0,0,0,A,1,No Deposit,0,75.0,0,0,Couples,Foreign
0,6,2015,August,19,2,4,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,100.67,0,2,Couples,Foreign
0,8,2015,August,19,2,5,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,80.0,0,2,Solo,Foreign
0,9,2015,August,19,2,5,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,75.0,0,0,Couples,Foreign
0,2,2015,August,19,2,5,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,99.14,0,0,Couples,Foreign
0,0,2015,August,19,3,9,2,0.0,0,BB,Online TA,0,0,0,A,2,No Deposit,0,106.84,0,2,Couples,Foreign
0,0,2015,August,19,4,9,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,85.92,0,1,Couples,Foreign
0,97,2015,August,19,0,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,76.5,0,1,Couples,Foreign
0,0,2015,August,19,0,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,106.0,0,2,Couples,Foreign
0,0,2015,August,20,0,1,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,114.0,0,1,Solo,Foreign
0,0,2015,August,20,0,1,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,124.0,0,3,Couples,Foreign
0,10,2015,August,20,0,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,90.0,1,2,Couples,Foreign
0,10,2015,August,20,0,2,2,2.0,0,BB,Online TA,0,0,0,F,1,No Deposit,0,153.0,0,0,Family,Foreign
0,1,2015,August,20,0,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,106.0,0,2,Couples,Foreign
0,2,2015,August,20,0,3,1,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,67.0,0,0,Solo,Foreign
0,12,2015,August,20,0,3,3,0.0,0,BB,Online TA,0,0,0,A,1,No Deposit,0,125.0,0,2,Family,Foreign
0,10,2015,August,20,0,3,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,75.0,0,0,Couples,Foreign
0,6,2015,August,20,2,4,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,98.0,0,1,Couples,Foreign
0,0,2015,August,20,2,5,2,0.0,0,BB,Direct,0,0,0,A,1,No Deposit,0,96.0,0,0,Couples,Foreign
0,0,2015,August,21,0,1,2,2.0,0,BB,Online TA,0,0,0,F,0,No Deposit,0,174.0,0,1,Family,Foreign
0,22,2015,August,21,0,1,2,0.0,0,BB,Offline TA/TO,0,0,0,A,2,No Deposit,0,75.0,0,0,Couples,Foreign
0,0,2015,August,21,0,1,2,0.0,0,BB,Direct,0,0,0,D,0,No Deposit,0,115.0,0,0,Couples,Foreign
0,22,2015,August,21,0,1,2,0.0,0,BB,Offline TA/TO,0,0,0,A,1,No Deposit,0,75.0,0,0,Couples,Foreign
0,2,2015,August,21,0,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,106.0,0,2,Couples,Foreign
0,2,2015,August,21,0,2,1,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,75.0,0,0,Solo,Foreign
0,2,2015,August,21,0,2,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,123.5,0,3,Family,Foreign
0,4,2015,August,21,0,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,106.0,0,1,Couples,Foreign
0,3,2015,August,21,0,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,106.0,0,2,Couples,Foreign
0,2,2015,August,21,1,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,100.67,0,2,Couples,Foreign
0,1,2015,August,21,1,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,90.0,0,0,Couples,Foreign
0,3,2015,August,21,1,2,1,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,75.0,0,1,Solo,Foreign
0,11,2015,August,21,1,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,90.0,0,0,Couples,Foreign
0,10,2015,August,21,1,2,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,80.0,0,2,Solo,Foreign
0,9,2015,August,21,1,2,2,2.0,0,BB,Online TA,0,0,0,F,1,No Deposit,0,115.67,0,3,Family,Foreign
0,2,2015,August,21,1,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,100.67,0,2,Couples,Foreign
0,43,2015,August,21,2,2,2,0.0,0,HB,Groups,0,0,0,A,1,No Deposit,0,80.25,0,0,Couples,Foreign
0,2,2015,August,21,2,2,2,0.0,0,BB,Direct,0,0,0,D,0,No Deposit,0,79.0,0,0,Couples,Foreign
0,43,2015,August,21,2,2,1,0.0,0,HB,Groups,0,0,0,A,1,No Deposit,0,61.0,0,0,Solo,Foreign
0,2,2015,August,21,2,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,89.0,0,2,Couples,Foreign
0,43,2015,August,21,2,2,2,0.0,0,HB,Groups,0,0,0,A,1,No Deposit,0,80.25,0,0,Couples,Foreign
0,151,2015,August,21,2,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,76.5,0,2,Couples,Foreign
0,9,2015,August,21,2,4,2,2.0,0,BB,Direct,0,0,0,F,0,No Deposit,0,153.0,0,1,Family,Foreign
0,8,2015,August,21,2,5,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,85.57,0,0,Couples,Foreign
0,6,2015,August,21,2,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,96.4,0,0,Couples,Foreign
0,138,2015,August,22,2,1,1,0.0,0,HB,Offline TA/TO,0,0,0,A,1,No Deposit,0,72.5,0,0,Solo,Foreign
1,138,2015,August,22,2,1,2,0.0,0,HB,Offline TA/TO,0,0,0,A,0,No Deposit,0,94.5,0,0,Couples,Foreign
0,3,2015,August,22,2,1,3,0.0,0,HB,Offline TA/TO,0,0,0,A,0,No Deposit,0,138.5,0,1,Family,Foreign
0,138,2015,August,22,2,1,2,0.0,0,HB,Offline TA/TO,0,0,0,A,0,No Deposit,0,94.5,0,0,Couples,Foreign
0,138,2015,August,22,2,1,3,0.0,0,HB,Offline TA/TO,0,0,0,A,1,No Deposit,0,138.5,0,1,Family,Foreign
0,138,2015,August,22,2,1,2,0.0,0,HB,Offline TA/TO,0,0,0,A,0,No Deposit,0,94.5,0,0,Couples,Foreign
0,138,2015,August,22,2,1,2,0.0,0,HB,Offline TA/TO,0,0,0,A,0,No Deposit,0,47.25,0,0,Couples,Foreign
0,10,2015,August,22,0,1,2,2.0,0,BB,Online TA,0,0,0,F,1,No Deposit,0,97.0,0,1,Family,Foreign
0,12,2015,August,22,0,1,2,0.0,0,SC,Online TA,0,0,0,A,2,No Deposit,0,81.0,0,0,Couples,Foreign
0,0,2015,August,22,1,1,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,98.0,0,1,Couples,Foreign
0,5,2015,August,22,1,1,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,75.0,0,0,Couples,Foreign
0,44,2015,August,22,2,1,2,0.0,0,HB,Groups,0,0,0,A,0,No Deposit,0,86.0,0,0,Couples,Foreign
0,1,2015,August,22,2,1,2,0.0,0,HB,Offline TA/TO,0,0,0,A,0,No Deposit,0,94.5,0,0,Couples,Foreign
0,3,2015,August,22,2,1,1,0.0,0,HB,Offline TA/TO,0,0,0,A,0,No Deposit,0,36.25,0,0,Solo,Foreign
0,3,2015,August,23,1,0,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,90.0,0,3,Couples,Foreign
0,0,2015,August,23,1,0,1,0.0,0,BB,Direct,0,0,0,D,1,No Deposit,0,98.0,0,0,Solo,Foreign
0,0,2015,August,23,1,0,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,80.0,0,0,Solo,Foreign
0,3,2015,August,23,2,0,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,75.0,0,1,Couples,Foreign
0,9,2015,August,23,2,0,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,75.0,0,0,Couples,Foreign
0,1,2015,August,23,2,0,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,98.0,0,2,Couples,Foreign
0,11,2015,August,23,2,1,2,1.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,90.0,0,1,Family,Foreign
0,12,2015,August,23,2,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,99.0,1,3,Couples,Foreign
0,9,2015,August,23,2,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,90.0,0,2,Couples,Foreign
0,9,2015,August,23,2,4,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,90.0,0,2,Couples,Foreign
0,4,2015,August,23,2,4,1,0.0,0,BB,Direct,0,0,0,A,1,No Deposit,0,67.0,0,0,Solo,Foreign
0,90,2015,August,23,2,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,76.5,0,0,Couples,Foreign
0,90,2015,August,23,2,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,76.5,0,1,Couples,Foreign
0,53,2015,August,24,1,1,2,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,62.0,0,0,Couples,Foreign
0,53,2015,August,24,1,1,2,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,62.0,0,0,Couples,Foreign
0,13,2015,August,24,1,1,2,0.0,0,BB,Online TA,0,0,0,F,0,No Deposit,0,153.0,0,0,Couples,Foreign
0,53,2015,August,24,1,1,3,0.0,0,BB,Groups,0,0,0,A,1,No Deposit,0,84.0,0,1,Family,Foreign
0,53,2015,August,24,1,1,2,1.0,0,BB,Groups,0,0,0,A,1,No Deposit,0,62.0,0,1,Family,Foreign
0,53,2015,August,24,1,1,1,0.0,0,BB,Groups,0,0,0,A,1,No Deposit,0,60.0,0,0,Solo,Foreign
0,6,2015,August,24,1,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,90.0,0,0,Couples,Foreign
0,13,2015,August,24,1,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,90.0,0,2,Couples,Foreign
0,108,2015,August,24,1,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,76.5,0,1,Couples,Foreign
0,5,2015,August,24,1,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,90.0,0,2,Couples,Foreign
0,14,2015,August,24,1,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,90.0,0,1,Couples,Foreign
0,11,2015,August,24,1,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,90.0,0,2,Couples,Foreign
